"tweet_id"	"query"	"word"	"th"	"ni"	"gruppe"	"adj"	"opp"	0	1	"0'"	"1'"
"t732080916282126337"	"pattern3_entity_wants_name_to_action"	"RT over 300 business leaders back Brexit saying it will create jobs & remove EU red tape stifling UK business https://t.co/7HNQ7cRE69"	"t"	"t"	"t"			"over 300 business leaders"	"Brexit"		
"t741218405496283136"	"pattern3_entity_wants_name_to_action"	"Dave wants the EU to switch from VHS to Betamax , while the whole world has gone to streaming ... #Brexit"	"t"	"t"	"t"			"Dave"	"the EU to switch from VHS to Betamax"		
"t729065039550947329"	"pattern3_entity_wants_name_to_action"	"@TippersSimon @Hunter1872 @CarolMurphy2013 There 's no plan A ! What exactly do you want Brexit to look like ? What are Cameron 's instructions ?"	"f"	"t"	"t"			"you"	"Brexit look like"		
"t745369697655398401"	"pattern3_entity_wants_name_to_action"	"@SmilezAyo You really want the UK to remain in the EU ? Why ?! The whole organisation is ... well , evil for lack of a better word ."	"t"	"t"	"t"			"You"	"the UK to remain in the EU"		
"t740913026988134401"	"pattern3_entity_wants_name_to_action"	"So you Remain guys want the UK to stay in the sinking ship that is the EU ? #VoteLeave #Brexit #NotStrongerIn https://t.co/S8zVf4kjFB"	"t"	"t"	"t"			"Remain guys"	"the UK to stay in the sinking ship the is the EU"		
"t731812555501371393"	"pattern3_entity_wants_name_to_action"	"Ugh , based on this , not even the UK wants the UK to win . #Brexit #SBSEurovision #GBR"	"t"	"t"	"t"			"UK"	"the UK to win"		
"t745584652232990721"	"pattern3_entity_wants_name_to_action"	"Turkey wants Britain to stay in EU ‘ under any circumstances ’ https://t.co/lgNy3Kyv4c https://t.co/BpcoyOT04j"	"t"	"t"	"t"			"Turkey"	"Britain to stay in EU"		
"t731416987000287232"	"pattern3_entity_wants_name_to_action"	"@StrongerIn The French & Germans just want Britain to take migrants & help bail out Greece , Italy , Spain etc - no thanks #brexit #voteleave"	"t"	"t"	"t"			"The French & Germans"	"Britain to take migrants & help bail out Greece , Italy , Spain etc"		
"t735360942784008192"	"pattern3_entity_wants_name_to_action"	"Brexit : Majority of NI voters want UK to remain in EU #news https://t.co/5BUPXRf3b7"	"t"	"t"	"t"			"Majority of NI voters"	"UK to remain in EU"		
"t734135702493925376"	"pattern3_entity_wants_name_to_action"	"Only cucks who can't think for themselves , and believe the lies of Big Media would want Britain to stay in . #Brexit https://t.co/Ln6lliLEA1"	"t"	"t"	"t"			"cucks who can't think for themselves , and believe the lies of Big Media"	"Britain to stay in"		
"t738808810928779264"	"pattern3_entity_wants_name_to_action"	"Leave Campaign can't name any economists , or any countries , that back Britain leaving the Europe #InOrOut"	"t"	"t"	"t"			"any economists, or any countries"	"Britain leaving the EU"		
"t738849877841575936"	"pattern3_entity_wants_name_to_action"	"I think we should stay in because I don't want Europe to think we don't care about them in #Eurovision ( We stay in regardless of brexit ! )"	"t"	"t"	"t"			"I"	"Europe to think we don't care about them"		
"t737426994477072385"	"pattern3_entity_wants_name_to_action"	""" Labour voters in the dark about party 's stance on Brexit "" - Probably because they want the UK to #Leave the EU . https://t.co/xqIuUaqQEd"	"t"	"t"	"t"			"they"	"the UK to #Leave the EU"		
"t745867860744994817"	"pattern3_entity_wants_name_to_action"	"David Beckham is backing Britain to remain in the EU #Brexit https://t.co/cJTI51pk2r"	"t"	"t"	"t"			"David Beckham"	"Britain to remain in the EU"		
"t741687812127358976"	"pattern3_entity_wants_name_to_action"	"If UK was not already a member of EU , would you want UK to join the EU today ? #Brexit #EUreferendum"	"t"	"t"	"t"			"you"	"UK to join the EU today"		
"t744860252156334080"	"pattern3_entity_wants_name_to_action"	"@nja5 She now wants Peter Lilley to lead Brexit negotiations https://t.co/ATjSBWDOSF #VoteRemain"	"t"	"t"	"t"			"She"	"Peter Lilley to lead Brexit negotiations"		
"t745678759114711041"	"pattern3_entity_wants_name_to_action"	"Why do @vote_leave want @David_Cameron to negotiate ? Because you want to set him up to fail . Why not #brexit team ? https://t.co/2eI47LABOp"	"t"	"t"	"t"			"@vote_leave"	"@David_Cameron to negotiate"		
"t745678759114711041"	"pattern3_entity_wants_name_to_action"	"Why do @vote_leave want @David_Cameron to negotiate ? Because you want to set him up to fail . Why not #brexit team ? https://t.co/2eI47LABOp"	"t"	"t"	"t"			"you"	"set him up to fail"		
"t746048074309472256"	"pattern3_entity_wants_name_to_action"	"Soros Backs Gold to Hedge Against EU Collapse , Bitcoin Joins Gold As Brexit Hedge https://t.co/iOsNoLSe6d #XBT #BTC #Bitcoin"	"f"	"t"	"f"						
"t744601273605959680"	"pattern3_entity_wants_name_to_action"	"@mattlyle2010 #EU membership does not seem to be serving the young of Southern Europe well . I support Brexit to allow the UK to decide ."	"t"	"f"	"t"			"I"	"Brexit"		
"t739485239169404928"	"pattern3_entity_wants_name_to_action"	"Who wants UK to leave the EU ? Don't be fooled by clowns into Brexit . Do the right thing , Vote #Remain #StrongerIn https://t.co/ni0jjR6Rh1"	"t"	"t"	"t"			"Who"	"UK to leave the EU"		
"t745952087909994496"	"pattern3_entity_wants_their_concept_back"	"#brexit spotting : * German car * Bangladeshi clothes * Korean TV * Chinese phone * "" I want my country back "" #EUreferendum"	"t"	"t"	"t"			"I"	"my country back"		
"t743328921316298752"	"pattern3_entity_wants_their_concept_back"	"We want our country back ! Vote #Leave ! Go @Nigel_Farage i'm with you from #Italy ! @UKIP #Brexit #eu #austerity #NoEuro #sovereignty #dignity"	"t"	"t"	"t"			"We"	"our country back"		
"t738642021540343808"	"pattern3_entity_wants_their_concept_back"	"Do the #Brexit Little Englanders want it both ways ? Do we want these Brit immigrants back ? #immigration https://t.co/QpLwPRklms"	"t"	"t"	"t"			"#Brexit Little Englanders"	"it both ways"		
"t738642021540343808"	"pattern3_entity_wants_their_concept_back"	"Do the #Brexit Little Englanders want it both ways ? Do we want these Brit immigrants back ? #immigration https://t.co/QpLwPRklms"	"t"	"t"	"t"			"we"	"there Brit immigrants back"		
"t731768883758170112"	"pattern3_entity_wants_their_concept_back"	"The Little Englanders want their Empire back . #Brexit https://t.co/Vq2DEn9IJ0"	"t"	"t"	"t"			"The Little Englanders"	"their Empire back"		
"t746055220317265924"	"pattern3_entity_wants_their_concept_back"	"We want our independence back .... #Brexit #VoteLeave #LeaveEU #BetterOffOut https://t.co/KDqIsX5BIK"	"t"	"t"	"t"			"We"	"our independence back"		
"t736664047953842176"	"pattern3_entity_wants_their_concept_back"	"No offence to anyone but on June 23rd I'm voting out I as do many people want our country back #Brexit"	"t"	"t"	"t"			"I"	"our country back"		
"t738762591963512832"	"pattern3_entity_wants_their_concept_back"	"Nigel Farage : "" We want our country back "" So do we . 🇺🇸#Trump2016 🇬🇧 #Brexit Voting for both here in Texas . https://t.co/M2uFHCaEtX"	"t"	"t"	"t"			"We"	"our country back"		
"t743601049672515584"	"pattern3_entity_wants_their_concept_back"	"Better out of Europe-We want our country back @RealDonaldTrump @vote_leave @un @mayoroflondon #Brexit @labourleave https://t.co/liktOjUYh9"	"t"	"t"	"t"			"We"	"our country back"		
"t734196342571044868"	"pattern3_entity_wants_their_concept_back"	"Want a pay rise ? Leave the EU , its official . Only YOUR VOTE can save the UK . We want OUR country back . Vote #BREXIT https://t.co/WmloqCF7jA"	"t"	"t"	"t"			"We"	"OUR country back"		
"t743110927579512832"	"pattern3_entity_wants_their_concept_back"	"@Holbornlolz Look at the state of them , sniggering , adolescent behaviour ; oh and Joseph Merrick wants his cap back #Brexit"	"t"	"t"	"t"			"Joseph Merrick"	"his cap back"		
"t733676938032783360"	"pattern3_entity_wants_their_concept_back"	"I want my country back . #Brexit #ukip"	"t"	"t"	"t"			"I"	"my country back"		
"t743734737106141184"	"pattern3_entity_wants_their_concept_back"	"I want my country back . So I'm voting remain . #VoteRemain https://t.co/q6vKo77x6T"	"t"	"t"	"t"			"I"	"my country back"		
"t730647250741891073"	"pattern3_entity_wants_their_concept_back"	"So latest from Remain , Brexiters want the British Empire back and are all racists https://t.co/Sq0qPowRrV https://t.co/AUJ4HE5poI"	"t"	"t"	"t"			"Brexiters"	"the British Empire back"		
"t740051160309071872"	"pattern3_entity_wants_their_concept_back"	"On the 23rd June , as you stand in the voting booth , take a deep breathe , think , loyalty , sovereignty , democracy , do I want MY country back ?"	"t"	"t"	"t"			"I"	"MY country back"		
"t736604623973142536"	"pattern3_entity_wants_their_concept_back"	"#Brexit ! We need to Secure our own future ! Our future depends on your balls ! I want my country back !!! #Brexit https://t.co/HurtGVqS2O"	"t"	"t"	"t"			"I"	"my country back"		
"t735446822504792064"	"pattern3_entity_wants_their_concept_back"	"' @Nigel_Farage : We're on a roll on the #BrexitBusTour we want our country back & I believe on June 23 Leave will win https://t.co/sFkjzV6RAN"	"t"	"t"	"t"			"we"	"our country back"		
"t744126673784799233"	"pattern3_entity_wants_their_concept_back"	"@DrNostromo @Mark_George_QC What a Croc blaming Brexit that 's a laugh . You want your country back ? And your voting to stay under EU law lmao"	"t"	"t"	"t"			"You"	"your country back"		
"t744241544874590208"	"pattern3_entity_wants_their_concept_back"	"@RebelHQ No , You were signing treaties and afterwards banging your handbag on the table , crying "" I want my money back !"" #brexit"	"t"	"t"	"t"			"I"	"my money back"		
"t745681143249403906"	"pattern3_entity_wants_their_concept_back"	"@borderlessglobe I want my country back . Vote leave #Brexit #VoteLeave"	"t"	"t"	"t"			"I"	"my country back"		
"t739075151829061632"	"pattern3_entity_wants_their_concept_back"	"#Brexit : “ I want my country back ! ” and I’m prepared to sacrifice anything to achieve that . Even rendering it entirely irrelevant #VoteRemain"	"t"	"t"	"t"			"I"	"my country back"		
"t743527434344095745"	"pattern3_entity_wants_their_concept_back"	"Yup . Tweeted the line from the Remain propaganda meme blaming the murder on Brexit - "" I want my country back !"". https://t.co/xzXTj04AfQ"	"t"	"t"	"t"			"I"	"my country back"		
"t745527503217795076"	"pattern3_entity_wants_their_concept_back"	"@Col_Irrelevant resolve with the EU ? Don't make me laugh . Do you even know those in charge ? We want our sovereignty back"	"t"	"t"	"t"			"We"	"our sovereignty back"		
"t741849987961749504"	"pattern3_entity_wants_their_concept_back"	"@kevinsnebula @SocialBeastie #Brexit UKIP posters in Thurrock : "" We want our country back ""."	"t"	"t"	"t"			"We"	"our country back"		
"t743462290507317248"	"pattern3_entity_wants_their_concept_back"	"@jeremyclarkson have you been drinking cameron 's water wtf if we remain in EU we will become a mini USA we want our country back"	"t"	"t"	"t"			"we"	"our country back"		
"t733675927268364289"	"pattern3_entity_wants_their_concept_back"	"' We want our country back ' - The Britain #brexit want back never existed to begin with . https://t.co/lXELI90zcs"	"t"	"t"	"t"			"We"	"our country back"		
"t733675927268364289"	"pattern3_entity_wants_their_concept_back"	"' We want our country back ' - The Britain #brexit want back never existed to begin with . https://t.co/lXELI90zcs"	"t"	"t"	"t"			"The Britain #brexit"	"back"		
"t744761426120671232"	"pattern3_entity_wish_concept_would_action"	"@JimKerr1973 she never was in Leave ... I wish @SayeedaWarsi would leave ... unelected , antisemitic #Brexit"	"t"	"t"	"t"			"I"	"@SayeedaWarsi would leave"		
"t743191649593999361"	"pattern3_entity_wish_concept_would_action"	"I wish Jeremy Corbyn would take a break from playing the High Sparrow in Game of Thrones and focus on Eu Ref #EUref #Corbyn #Brexit"	"t"	"t"	"t"			"I"	"Jeremy Corbyn would take a break from playing the High Sparrow in Game of Thrones and focus on Eu Ref"		
"t730989362280718338"	"pattern3_entity_wish_concept_would_action"	"It 's not Brexit that undermines the Falklands . I wish ppl would watch this video . https://t.co/5OhMcf3jvI"	"t"	"t"	"t"			"I"	"ppl would watch this video"		
"t739030628058992640"	"pattern3_entity_wish_concept_would_action"	"@petemorristwit I know Pete , I just hoped it would make people think . #Brexit"	"t"	"t"	"t"			"I"	"it would make people think"		
"t742733450344534016"	"pattern3_entity_wish_concept_would_action"	"I wish this brexit would hurry up and go away . Doing my head in . Worst comes to worst at least I have an Irish passport . 🍀"	"t"	"t"	"t"			"I"	"this brexit would hurry up and go away"		
"t732310200737255424"	"pattern3_entity_wish_concept_would_action"	"I wish floppy-spined David Cameron would show the same backbone against the EU that he is against Donald Trump . #euref #Brexit #VoteLeave"	"t"	"t"	"t"			"I"	"floppy-spined David Cameron would show the same backbone against the EU that he is against Donald Trump"		
"t744906156766859265"	"pattern3_entity_wish_concept_would_action"	"Very good and honest article by @paulmasonnews I really wish my labour Brexiter friends would read this #StrongerIn https://t.co/7yPbVe8LFo"	"t"	"t"	"t"			"I"	"my labour Brexiter friends would read this"		
"t744449725500370944"	"pattern3_entity_wish_concept_would_action"	"I wish they would come here ! https://t.co/glF5Ge79f3"	"t"	"t"	"t"			"I"	"they would come here"		
"t745684899709976577"	"pattern3_entity_wish_concept_would_action"	"@RossKerr1991 wish the #Brexit scum would stop their hateful shit about #JoCoxMP then . https://t.co/jM9qSEP3x3"	"t"	"t"	"t"			"_"	"the #Brexit scum would stop their hateful shit about #JoCoxMP"		
"t731452255338156032"	"pattern3_entity_wish_concept_would_action"	"@StarSparkle_UK @dariquo1 @XFilesAndAll @JonathanNichol4 I really wish people would understand it , it 's not rocket science is it .. 😒"	"t"	"t"	"t"			"I"	"people would understand it"		
"t729727195749466112"	"pattern3_entity_wish_concept_would_action"	"I wish my leave eu car stickers would hurry up and come #Brexit"	"t"	"t"	"t"			"I"	"my leave eu car stickers would hurry up and come"		
"t733426508254023680"	"pattern3_entity_wish_concept_would_action"	"I just wish #ukip would stop taking everything back to #brexit the NHS is another subject this isn't an EU Debate ! #bbcqt #EUreferendum"	"t"	"t"	"t"			"I"	"#ukip would stop taking everything back to #brexit"		
"t733002593388089344"	"pattern3_entity_wish_concept_would_action"	"@JanusCapital Wish someone would tell Mark Carney @bankofengland who seems to concentrate on UK politics #Brexit https://t.co/OaZrLF0kaV"	"t"	"t"	"t"			"_"	"someone would tell Mark Carney"		
"t743164298051084289"	"pattern3_entity_wish_concept_would_action"	"I wish the Remain side would stop sending me their pro EU propaganda . I am going to @vote_leave https://t.co/alOyMXYgup"	"t"	"t"	"t"			"I"	"the Remain side would stop sending me their pro EU propaganda"		
"t742836663211200512"	"pattern3_entity_wish_concept_would_action"	"I wish they would stop calling it ' Brexit'. It sound like a nasty , cheap knock off brand of Belvita breakfast biscuits ."	"t"	"t"	"t"			"I"	"they would stop calling it ' Brexit'"		
"t743130234040528896"	"pattern3_entity_wish_concept_would_action"	"@pjwood26 I just wish the remain campaign would have just been truthful & not hyped up scaremongering & threats from the highest levels"	"t"	"t"	"t"			"I"	"the remain campaign would have just been truthful & not hyped up scaremongering & threats from the highest levels"		
"t738839969364598784"	"pattern3_entity_wish_concept_would_action"	"Hope ? I hope it would be only half as bad as even Brexit admits -- 5K jobs lost -- but I fear Farage 's greed will win . https://t.co/PDIkVhAKO1"	"t"	"t"	"t"			"I"	"it would be only half as bad as even Brexit admits"		
"t735394707610738688"	"pattern3_entity_wish_concept_would_action"	"@tnewtondunn The Sun backing Brexit would add maybe 5% to Leave and enough to swing it . Go figure ."	"t"	"t"	"t"			"The Sun"	"Brexit"		
"t735770145646219264"	"pattern3_entity_wish_concept_would_action"	"I just wish @timeshighered would come off the fence and tell us what they really think about #Brexit referendum . It 's all too subtle for me ."	"t"	"t"	"t"			"I"	"@timeshighered would come off the fence and tell us what they really think about #Brexit referendum"		
"t736205824759042048"	"pattern3_entity_wish_concept_would_action"	"... and there was me thinking WWIII on #Brexit was . I wish he would make his mind up . https://t.co/L4JtvxAgBX"	"t"	"t"	"t"			"I"	"he would make his mind up"		
"t729738085395730433"	"pattern3_entity_wish_concept_would_action"	"I wish this pig rumper would keep his mouth shut . Every time he speaks Brexit becomes more certain . https://t.co/Le9rrLPw61"	"t"	"t"	"t"			"I"	"this pig rumper would keep his mouth shut"		
"t740899441696112641"	"pattern3_entity_wish_concept_would_action"	"... 2/2 ... in the hope it would be forgotten about by #independenceday https://t.co/bhKrkbsrw5 #brexit @vote_leave"	"f"	"f"	"f"						
"t742156020764561408"	"pattern3_entity_wish_concept_would_action"	"@MADTOMS @SkyNews You dick . Do you really think Australia/America 's biggest Brexit advocate Rupert Murdoch would allow that ?"	"t"	"t"	"t"			"Rupert Murdoch"	"Brexit"		
"t744659149221433344"	"pattern3_entity_wish_concept_would_action"	"I don't understand why any person of colour who supported Brexit would be confused by the UKIP poster this week . What were you expecting ?"	"t"	"t"	"t"			"any person of colour"	"Brexit"		
"t745949226937442304"	"pattern3_entity_wish_concept_would_action"	"I hope #Morocco would join #EU someday instead of #Turkey as we are closer to #Europe as Giscard d’Estaing said #Brexit #France #UK"	"t"	"t"	"t"			"I"	"#Morocco would join #EU"		
"t746055340190482432"	"pattern3_name_for_policy"	"I've done my duty and been to #VoteLeave for #Brexit https://t.co/p8tR5HpWET"	"t"	"f"	"f"						
"t741022324338655236"	"pattern3_name_for_policy"	"UKIP Show of Force for Brexit Vote https://t.co/kMlgJZNkqf https://t.co/AQKSAjhRu0"	"f"	"f"	"f"						
"t733386344236503041"	"pattern3_name_for_policy"	"Liam Fox MP comes to Boston for Brexit debate https://t.co/4PWbAyWLKd"	"f"	"f"	"f"						
"t745352290975031296"	"pattern3_name_for_policy"	"@AurumNoble @spiritwriter66 it 's mostly Incomers for Brexit janners know how bad it can be"	"t"	"t"	"t"			"Incomers"	"Brexit"		
"t735432592313442304"	"pattern3_name_for_policy"	"@PhilipDaviesMP for Brexit . He also blocked free parking for carers , homes fit for habitation . #PMQs #bbcdp https://t.co/lZiB2NsBHr"	"t"	"f"	"t"			"@PhilipDaviesMP"	"Brexit"		
"t743057096749486080"	"pattern3_name_for_policy"	"Cameron/Osborne & Johnson/Farage - figureheads for Remain and Brexit . Is there somewhere in between we can go where humanity exists ? #EUref"	"f"	"f"	"f"						
"t746101629997486080"	"pattern3_name_for_policy"	"Roxy against Brexit watching the news nervously #DogsAgainstBrexit https://t.co/BrSp35RlnT"	"t"	"t"	"t"			"Roxy"	"Brexit"		
"t746127287708426244"	"pattern3_name_for_policy"	"@GaryLineker gary for brexit presentator"	"f"	"f"	"f"						
"t745912676786839552"	"pattern3_name_for_policy"	"@andreajenkyns @vote_leave @voteleaveyorks FOR EVERY VOTE convinced to #Brexit for freedoms of UK PPL it 's worth a little pain . STAY SAFE ."	"f"	"f"	"f"						
"t729653522862641153"	"pattern3_name_for_policy"	"@DavidJo52951945 Victoria Nuland got one thing right . Does anyone remember ? Brexit for peace https://t.co/Ztx5J7k7wU"	"f"	"f"	"f"						
"t745982040223342597"	"pattern3_name_for_policy"	"Just under 7 more hours to vote in the UK for #Brexit ."	"f"	"f"	"f"						
"t742307836881993728"	"pattern3_name_for_policy"	"MP @Jochurchill4 talking about the dangers of Brexit for innovation in agriculture with Bayer 's Julian Little https://t.co/ecfkZR6gr2"	"f"	"f"	"f"						
"t745631822407680001"	"pattern3_name_for_policy"	"Will be guest on @cnbc for #Brexit day ! Told I have to behave"	"f"	"f"	"f"						
"t743408220883001348"	"pattern3_name_for_policy"	"#bbcdp The remain vote is a lot more shacky than people think it is due to ever increasing immigration #VoteLeave for #Brexit"	"f"	"f"	"f"						
"t743436993749786624"	"pattern3_name_for_policy"	"No man is an island . No country by itself Wolfgang Tillmans against #Brexit #UKreferendum https://t.co/a1rMHtDiF5"	"t"	"t"	"t"			"Wolfgang Tillmans"	"#Brexit"		
"t739363520601567232"	"pattern3_name_for_policy"	"Watched Michael Howard for #brexit on RT news yesterday , totally brilliant ate his opponent for breakfast with facts . #VoteLeave"	"t"	"t"	"t"			"Michael Howard"	"#brexit"		
"t744704625132044288"	"pattern3_name_for_policy"	"If #EuropeanUnion retaliates vs the #UnitedKingdom for #Brexit , wd the #establishment call it #freetrade ? https://t.co/1zFGpEp0y8 #EUref"	"f"	"f"	"f"						
"t745263699829489666"	"pattern3_name_for_policy"	"Heading to Europe . Will be in London for #Brexit vote , and Paris for #EURO2016 . Thank you Europe for arranging these for my convenience !"	"f"	"f"	"f"						
"t741728471706181632"	"pattern3_name_for_policy"	"#ENG Hools for #Brexit ! Thanx . #EURO2016"	"f"	"f"	"f"						
"t746051709009559552"	"pattern3_name_for_policy"	"Borough Market on the way in to @FT London HQ for #Brexit vote night . Follow our live blog https://t.co/40T1SBC1sk https://t.co/MabgIINcdC"	"f"	"f"	"f"						
"t732243928221667328"	"pattern3_name_for_policy"	"Michael caine for brexit ! i https://t.co/ng8R13puML"	"t"	"t"	"t"			"Michael caine"	"brexit"		
"t740295942402932740"	"pattern3_name_for_policy"	"For all the garbage , two actually impressed me somewhat : @AlexSalmond ( minus Braveheart bit ) for Remain & @DanHannanMEP for Leave . #brexit"	"t"	"t"	"t"			"@AlexSalmond"	"Remain"		
"t740295942402932740"	"pattern3_name_for_policy"	"For all the garbage , two actually impressed me somewhat : @AlexSalmond ( minus Braveheart bit ) for Remain & @DanHannanMEP for Leave . #brexit"	"t"	"t"	"t"			"@DanHannanMEP"	"Leave"		
"t734386119383625730"	"pattern3_name_for_policy"	"@rtenews good work Austria , don't be lied to like Ireland during Lisbon 1 + 2 and Nice 1 + 2 Britain for brexit ."	"f"	"f"	"f"						
"t733963073891995648"	"pattern3_name_for_policy"	"G7 united against Brexit but can only hope for an ' In ' vote https://t.co/ezXlYUPbjG via Reuters #news"	"t"	"t"	"t"			"G7"	"Brexit"		
"t733963073891995648"	"pattern3_name_for_policy"	"G7 united against Brexit but can only hope for an ' In ' vote https://t.co/ezXlYUPbjG via Reuters #news"	"t"	"t"	"t"			"G7"	"an ' In ' vote"		
"t743064381328478213"	"pattern3_name_for_policy"	"The Economic Case for Brexit https://t.co/6KKo0TonWg #insurance"	"f"	"f"	"f"						
"t745623524203704320"	"pattern3_positive_entity_supports_concept"	"KATIE HOPKINS : Be brave and vote ' Leave ' to get Great Britain back https://t.co/KsPpL1iNt2 via @TheTimpire #TheTimpire #Brexit #leave"	"f"	"f"	"f"						
"t740292748000014336"	"pattern3_positive_entity_supports_concept"	"Commonwealth not #EU is a model 2 b proud of . Open borders 2 any1 from the whole world not just EU who add value 2 UK #Brexit #ITVEURef"	"f"	"f"	"f"						
"t730375838366044160"	"pattern3_positive_entity_supports_concept"	"@RossThomsonTory Good lad backing Brexit !!"	"t"	"t"	"t"			"Tory Good lad"	"Brexit"		
"t740969842631659521"	"pattern3_positive_entity_supports_concept"	"Lovely people backing #Brexit total absence of reason and heaps of abuse @StrongerIn https://t.co/oQ0lCFSBfA"	"t"	"f"	"t"			"Lovely people"	"#Brexit"		
"t738774531914010624"	"pattern3_positive_entity_supports_concept"	"@2Windward2 @DevonDeb I agree Chukies great #Brexit value if you didn't like him before you'll detest him now ."	"t"	"t"	"t"			"I"	"Chuckies gret #Brexit value"		
"t743578523462311937"	"pattern3_positive_entity_supports_concept"	"@AllinCapital thanks mate , appreciate it ! I am still confident gold and miners are trending , just minor set back yesterday due to brexit"	"f"	"f"	"f"						
"t746092885859274752"	"pattern3_positive_entity_supports_concept"	"Great Britain wants to remain in Europe ! #Brexit 🇪🇺"	"t"	"t"	"t"			"Great Britain"	"remain in Europe"		
"t744782030546706432"	"pattern3_positive_entity_supports_concept"	"Very good piece supporting Brexit by @mattwridley in the Times today . What a tough decision , I change my mind every day at the moment 🤔"	"t"	"t"	"t"			"good piece by @mattwridley"	"Brexit"		
"t736095347693346817"	"pattern3_positive_entity_supports_concept"	"There 's one fundamental point I want to make about the brexit campaigners and them wanting out because of immigrants"	"t"	"t"	"t"			"I"	"make one fundamental point"		
"t736095347693346817"	"pattern3_positive_entity_supports_concept"	"There 's one fundamental point I want to make about the brexit campaigners and them wanting out because of immigrants"	"t"	"t"	"t"			"them"	"out"		
"t744455501367418880"	"pattern3_positive_entity_supports_concept"	"@thebestbond @ceterisparibusy @JohnRentoul No , I said the most Brexit favourable analysis shows the best we can hope for is no change ."	"f"	"f"	"f"						
"t745637905188687872"	"pattern3_positive_entity_supports_concept"	"Be brave and vote ' Leave ' to get Great Britain back by @KTHopkins https://t.co/YS1nbi5IMn via @MailOnline #VoteLeave #Brexit #EUref"	"f"	"f"	"f"						
"t731900944825389056"	"pattern3_positive_entity_supports_concept"	"@StrongerIn so no reasonably intelligent person could support #Brexit . Then who is supporting @vote_leave . I guess bunch of Wollies"	"t"	"t"	"t"			"bunch of Wollies"	"vote_leave"		
"t745287168399187968"	"pattern3_positive_entity_supports_concept"	"@SkyNews @David_Cameron Yep my kids in 30+ classes with non English speaking kids from all over the place just what I want for them #Brexit"	"t"	"f"	"t"			"I"	"my kids in 30+ classes with non English speaking kids from all over the place"		
"t739895992586260486"	"pattern3_positive_entity_supports_concept"	"A number of famous people are backing Brexit . So far they've all been people who I'd be very happy to see leaving Europe ."	"t"	"t"	"t"			"A number of famous people"	"Brexit"		
"t743421835048587264"	"pattern3_positive_entity_supports_concept"	"There 's lots of decent people who want out of the EU . They must now unequivocally disassociate themselves from this . https://t.co/FgXpKgADsF"	"t"	"t"	"t"			"lots of decent people"	"out of the EU"		
"t692041332991377408"	"pattern3_positive_entity_supports_concept"	"Irish central bank favours early ' #Brexit ' vote https://t.co/q64wONayJm"	"t"	"t"	"t"			"Irish central bank"	"early ' #Brexit vote"		
"t733414319921078277"	"pattern3_positive_entity_supports_concept"	"https://t.co/7316c67lXg @Nigel_Farage True British Patriot wants the best for OUR Country & OUR Ordinary People . #Brexit #leave👍"	"t"	"t"	"t"			"True British Patriot"	"the best for OUR Country & OUR Ordinary People"		
"t732213900360466434"	"pattern3_positive_entity_supports_concept"	"@MattPavey1975 So what is approval for by a central body back in the UK A game of senseless bureaucrats @WantEnglandBack"	"f"	"f"	"f"						
"t744509276585066497"	"pattern3_positive_entity_supports_concept"	"#Gold Daily - strong end to the week ahead of #Brexit vote - good green SP support - Please RT - #TheseLinesWork https://t.co/TLosPtd3VG"	"f"	"f"	"f"						
"t739963591969890304"	"pattern3_positive_entity_supports_concept"	"BREAKING NEWS Why Best CEOs Support #FreedomOfSpeech on VOTING https://t.co/JDpltS7ber @DTapscott @TheEconomist @PaulPolman #Brexit #WEF"	"t"	"t"	"t"			"Best CEOs"	"#FreedomOfSpeech on VOTING"		
"t730807700616007681"	"pattern3_positive_entity_supports_concept"	"What you all need to understand of #brexit : the #EU is saintly organization of good guys only wanting the best for all . also 100% pedo-free ."	"t"	"t"	"t"			"good guys"	"the best for all"		
"t741562742256107520"	"pattern3_positive_entity_supports_concept"	"@richardbranson You tax dodging tart , you love dressing up in women 's clothes , now admit it ? James Dyson TRUE BRIT now backs BREXIT lol !"	"t"	"t"	"t"			"you"	"dressing up in women's clothes"		
"t732280362173353984"	"pattern3_positive_entity_supports_concept"	"@GdnPolitics Totally unbiased then . All the horrid people want a Brexit and the nice ones want to stay . Such impartiality , such credibility‼️"	"t"	"t"	"t"			"All the horrid people"	"a Brexit"		
"t732280362173353984"	"pattern3_positive_entity_supports_concept"	"@GdnPolitics Totally unbiased then . All the horrid people want a Brexit and the nice ones want to stay . Such impartiality , such credibility‼️"	"t"	"t"	"t"			"the nice ones"	"stay"		
"t741624631510073345"	"pattern3_positive_entity_supports_concept"	"@PaulbernalUK real socialists @georgegalloway , Skinner & late great Tony Benn want #Brexit not just about immigration EU is rich mans club"	"t"	"t"	"t"			"Skinner & late great Tony Benn"	"#Brexit"		
"t742776141799403520"	"pattern3_positive_entity_supports_concept"	"Junker , 1 of the the #EU 's greatest Federalists who wants to erase national sovereignty . I'm sure he'll help #Brexit https://t.co/zxGmWCFS5j"	"t"	"t"	"t"			"Junker"	"erase national sovereignty"		
"t736634152888508416"	"pattern3_why_does_entity_want_concept"	"Why do we want to attach ourselves to the one part of the world that is doing badly https://t.co/mc404H2Lj8 #Brexit"	"t"	"t"	"t"			"we"	"attach ourselves"		
"t746106813947449348"	"pattern3_why_does_entity_want_concept"	"Why does Scotland want to remain so much :S ?"	"t"	"t"	"t"			"Scotland"	"remain"		
